Comment,Sentiment
"I am very thankful for this presentation, I was afraid I was the only one that was pondering these ideas specifically concerning microbiology. Specifically the ability of bacterium changing their polarity quickly through chemical absorption of charged ions that are easily available through their outer cell wall causing that microbe to move, in a since, chemically. That would explain the speed of its movement as if turning on and off a light. In effect, just by changing of polarity of a biome would move it through time and space while leaving it's structure idle, at its point of origin, but alter the quality of a distant biome into the parent's original quality. In this accomplishing the  quantum speeds. Said energy in itself could then be transferred into movement, pressure fluctuation to force fluid movement or constriction, as well as color change. We see this in octopus or the movement of photophilic  plant cells. Great  discussion.",2
One of youtube's highest quality content channels! Chapeau,2
I love watching these normal things being turned into cool hidden forts ! Keep up the great work! MUST HAVE SNACKS,2
A huge thanks to Chris for everything he does for Jimmy and chandler,2
"*This is not just a computer scientist, she is an amazing communicator. She mirrors the talking points of the learner, and always positively commends their opinions, all while constantly smiling and making the learner feel at ease. What an amazing person!*",2
I'm impressed with the  mouth sounds and the way you make them cloud.,2
"LOVE that you did this. Not a lot of home decor/DIY content creators show the small yet important things like how to make a bed look like it came out of a magazine, so really appreciate you doing that!! More small/simple yet so important things, please! Much love.",2
Possibly not only the greatest film ever made but the greatest story. The lesson being that material possession should never take prescendence over our common humanity. 'A dollar bill always looks as big as a bedspread'. What a line!,2
This video helped me to learn this lesson easily before the school's reopen. Thank you so much sir..,2
"As long as Tom Cruise is running, you *know* things are going to turn out just fine!",2
What a great video to watch right before dinner,2
"Hi Alex, you mentioned something about learning AWS/Azure for Data Analyst roles. Seeing that both of these cloud platforms have different courses/modules, where do you suggest we start from. Or is a generalist knowledge enough? Looking forward to your reply.",2
"I love your videos! I think you would be intrigued  to hear or perhaps you are already aware  that there is an ancient  record that was unearthed in the 1820's in Palmyra,  New York that was inscribed  in reformed Egyptian by ancient  Israelites. They crossed over the seas from Jerusalem around 600 BC and landed on what they described to be  a narrow neck of land (most likely in Panama). They left their records behind for us and their records spoke of Jesus Christ visiting them after his resurrection.  They multiplied their seed and spread North and South and fought many battles over the  North and South American continents which were considered their new ""Promised land"".  Thus the signs of Christ written with Hebrew origin that you examined would be accurate. There is another record which has been discovered in Panama much like the one discovered in Palmyra, New York. It is a gold set of plates with ancient Egyptian and Hebrew origins as well. Perhaps you could examin the Panama gold plates to see if they are authentic?",2
Your channel is really awesome! I'm glad I subscribed! Your do a very softcore type of trolling/minging thats not destructive at all!,2
"Great video Guy, love how you are diversifying and showing all sides of the economy instead of just crypto and you give other reporters a good run for their money.

Guy do you think it doesn't matter how bad the chinese economy gets since the 'global village' is slowly decoupling and when its all said and done China still has a substantial manifacturing base whereas the western manufacturing base has been mostly hollowed out?  I mean the west is mostly a service economy and not a manufacturing.  Whats your prognosis?",2
"As junior year is stressful as it already is. My man, I want to thank you so much for helping me out. I feel confident about the SAT now",2
Mission Impossible movies are for fans and there's a lot of us. You had to be there...I love movies so I'll watch them all!,2
As a Professional Engineer  I really appreciate your direct tech channel no BS David.  It is good to hear Dr. Chuck as I stand firm with him as I also teach tech in my free time while I work in tech full-time.  I hope entry-level folks see this.,2
Such a good feeling seeing you guys back at the bar Watching Game of thrones. This just feels right.,2
"I think its kinda cool that Elizabeth Haigh sent the tweet about nervous breakdowns the same month she opened her restaurant, and now that her question is being answered, she has a michellin star",2
"I switched years ago from fashion to reupholstery. So glad I get to reduce, reuse, upcycle. Last of a dying breed. 2% of the world do what we still do.",2
"Your channel is f*ing awesome, bro! I've been thinking about studying science or computer science so that's exactly what I needed :) Keep it up :D",2
You have earned another subscriber! This is both educational AND funny! You have a very unique way explaining things! This is VERY useful for any science tests or quizzes I have ahead! :),2
"Hey it would be great if u could do a  machine learning course for complete beginners, here on YouTube. I really enjoyed this vedio! Thanks you so much for this!!",2
I love her make up it stands out,2
"Moisture = Youth
And, clearly Lisa Rinna has got that down.. I absolutely love, LOVE her skin!",2
"This was the song my mum always asked me to play in the car on way home from shopping, she passed away on Saturday. I'll never forget this song now",2
